order_id,customer_id,product_id,order_date,ship_date,quantity,unit_price,discount_amount,tax_amount,total_amount,order_status,payment_method,shipping_method
ORD00000207,CUST000462,PROD000010,2025-04-01,2025-04-02,6.0,120.2,0.0,57.7,778.9,Shipped,Bank Transfer,Standard
ORD00000208,CUST000251,PROD000177,2025-07-06,,9.0,161.78,0.0,116.48,1572.5,Pending,Debit Card,Overnight
ORD00000209,CUST000847,PROD000060,2025-09-10,2025-09-13,8.0,597.99,653.66,330.42,4460.68,Pending,PayPal,Standard
ORD00000210,CUST000632,PROD000200,2025-10-07,2025-10-09,7.0,239.5,0.0,134.12,1810.62,Cancelled,Bank Transfer,Overnight
ORD00000211,CUST000328,PROD000084,2025-08-24,2025-08-27,6.0,106.28,0.0,51.01,688.69,Pending,PayPal,Express
ORD00000212,CUST000803,PROD000119,2025-08-16,2025-08-17,10.0,601.59,0.0,481.27,6497.17,Shipped,Credit Card,Express
ORD00000213,CUST000822,PROD000090,2025-04-03,2025-04-08,6.0,433.68,508.5,167.49,2261.07,Cancelled,Debit Card,Express
ORD00000214,CUST000451,PROD000097,2024-12-08,2024-12-10,9.0,396.7,0.0,285.62,3855.92,Cancelled,Debit Card,Express
ORD00000215,CUST000090,PROD000014,2025-03-17,,2.0,290.65,0.0,46.5,627.8,Completed,Debit Card,Express
ORD00000216,CUST000176,PROD000131,2025-01-22,,1.0,578.53,0.0,46.28,624.81,Completed,Credit Card,Standard
ORD00000217,CUST000041,PROD000165,2025-07-16,2025-07-18,6.0,544.3,0.0,261.26,3527.06,Shipped,Debit Card,Standard
ORD00000218,CUST000763,PROD000056,2025-07-06,2025-07-08,4.0,638.47,0.0,204.31,2758.19,Completed,Debit Card,Standard
ORD00000219,CUST000551,PROD000051,2025-03-24,2025-03-27,4.0,368.88,0.0,118.04,1593.56,Pending,Bank Transfer,Standard
ORD00000220,CUST000598,PROD000101,2025-07-11,2025-07-14,10.0,360.85,0.0,288.68,3897.18,Cancelled,PayPal,Overnight
,CUST000829,PROD000200,2025-09-11,2025-09-17,4.0,239.5,107.72,68.02,918.3,Completed,Credit Card,Express
ORD00000222,CUST000859,PROD000065,2025-02-04,2025-02-10,8.0,217.34,0.0,139.1,1877.82,Pending,Credit Card,Standard
ORD00000223,CUST000585,PROD000107,2025-02-25,2025-03-01,6.0,114.18,0.0,54.81,739.89,Completed,Bank Transfer,Express
ORD00000224,CUST000023,PROD000128,2025-04-17,2025-04-21,7.0,140.6,0.0,78.74,1062.94,Shipped,Credit Card,Express
ORD00000225,CUST000414,PROD000092,2025-10-07,2025-10-14,3.0,56.52,0.0,13.56,183.12,Completed,PayPal,Standard
ORD00000226,CUST000118,PROD000038,2025-01-08,,10.0,452.11,0.0,361.69,4882.79,Pending,Debit Card,Express
ORD00000227,CUST000950,PROD000030,2024-12-13,2024-12-14,8.0,186.15,0.0,119.14,1608.34,Pending,Credit Card,Standard
ORD00000228,CUST000629,PROD000092,2025-10-24,,2.0,56.52,0.0,9.04,122.08,Completed,Bank Transfer,Overnight
ORD00000229,CUST000407,PROD000013,2025-06-05,2025-06-12,1.0,293.51,40.41,20.25,273.35,Cancelled,Credit Card,Overnight
ORD00000230,CUST000399,PROD000020,2025-08-09,2025-08-14,3.0,414.4,0.0,99.46,1342.66,Completed,Debit Card,Overnight
ORD00000231,CUST000207,PROD000056,2024-12-29,2025-01-05,3.0,638.47,0.0,153.23,2068.64,Completed,Bank Transfer,Overnight
ORD00000232,CUST000978,PROD000017,2024-12-04,2024-12-06,2.0,359.99,52.52,53.4,720.86,Shipped,Credit Card,Standard
ORD00000233,CUST000978,PROD000107,2025-08-09,2025-08-10,8.0,114.18,114.98,63.88,862.34,Completed,PayPal,Express
ORD00000234,CUST000691,PROD000035,2025-03-19,2025-03-21,4.0,409.18,0.0,130.94,1767.66,Shipped,Bank Transfer,Overnight
ORD00000235,CUST000095,PROD000160,2025-01-10,2025-01-11,7.0,461.04,171.85,244.43,3299.86,Cancelled,Debit Card,Standard
ORD00000236,CUST000834,PROD000035,2025-03-05,2025-03-11,9.0,409.18,449.54,258.65,3491.73,Completed,Bank Transfer,Express
ORD00000237,CUST000616,PROD000143,2024-12-15,2024-12-18,7.0,224.51,0.0,125.73,1697.3,Pending,Bank Transfer,Express
ORD00000238,CUST000611,PROD000192,2025-09-07,2025-09-08,5.0,451.88,0.0,180.75,2440.15,Completed,PayPal,Standard
ORD00000239,CUST000684,PROD000102,2024-12-26,2025-01-01,10.0,748.29,0.0,598.63,8081.53,Completed,Debit Card,Express
ORD00000240,CUST000659,PROD000120,2025-04-01,2025-04-04,1.0,277.43,0.0,22.19,299.62,Shipped,Debit Card,Express
ORD00000241,CUST000217,PROD000129,2024-11-25,2024-11-30,7.0,260.31,0.0,145.77,1967.94,Completed,PayPal,Overnight
ORD00000242,CUST000081,PROD000195,2025-02-06,2025-02-09,8.0,419.11,0.0,268.23,3621.11,Completed,PayPal,Express
ORD00000243,CUST000546,PROD000170,2025-10-18,2025-10-25,8.0,461.66,0.0,295.46,3988.74,Cancelled,Debit Card,Overnight
ORD00000244,CUST000886,PROD000161,2024-11-24,2024-11-29,9.0,16.44,22.88,10.01,135.09,Shipped,PayPal,Overnight
ORD00000245,CUST000512,PROD000158,2025-01-09,2025-01-16,7.0,480.5,183.07,254.43,3434.86,Completed,Credit Card,Overnight
ORD00000246,CUST000314,PROD000157,2025-09-28,2025-10-02,8.0,327.46,0.0,209.57,2829.25,Cancelled,Debit Card,Standard
ORD00000247,CUST000971,PROD000065,2025-08-24,2025-08-30,7.0,217.34,0.0,121.71,1643.09,Completed,Credit Card,Overnight
ORD00000248,CUST000322,PROD000054,2025-07-16,,1.0,370.37,0.0,29.63,400.0,Completed,Credit Card,Standard
ORD00000249,CUST000890,PROD000124,2025-06-10,2025-06-11,8.0,566.29,0.0,362.43,4892.75,Shipped,Debit Card,Standard
ORD00000250,CUST000965,PROD000004,2025-07-15,2025-07-19,8.0,177.51,0.0,113.61,1533.69,Cancelled,Debit Card,Express
ORD00000251,CUST000970,PROD000139,2025-02-24,2025-03-03,4.0,445.75,95.63,134.99,1822.36,Completed,Debit Card,Standard
ORD00000252,CUST000021,PROD000152,2025-09-11,2025-09-12,6.0,156.19,0.0,74.97,1012.11,Completed,PayPal,Standard
ORD00000253,CUST000667,PROD000032,2024-12-07,2024-12-13,9.0,578.49,0.0,416.51,5622.92,Shipped,Bank Transfer,Overnight
ORD00000254,CUST000076,PROD000181,2025-05-25,2025-05-28,10.0,64.97,0.0,51.98,701.68,Completed,Bank Transfer,Express
ORD00000255,CUST000790,PROD000178,2025-01-05,2025-01-09,2.0,646.74,0.0,103.48,1396.96,Shipped,PayPal,Standard
ORD00000256,CUST000173,PROD000077,2025-09-22,,4.0,106.29,55.73,29.55,398.98,Completed,PayPal,Express
ORD00000257,CUST000272,PROD000090,2024-11-26,2024-11-29,2.0,433.68,0.0,69.39,936.75,Completed,Credit Card,Overnight
ORD00000258,CUST000494,PROD000124,2025-01-31,2025-02-02,9.0,566.29,0.0,407.73,5504.34,Pending,Credit Card,Overnight
ORD00000259,CUST000839,PROD000143,2024-11-29,2024-11-30,10.0,224.51,0.0,179.61,2424.71,Completed,Credit Card,Standard
ORD00000260,CUST000296,PROD000158,2025-06-01,,5.0,480.5,440.15,156.99,2119.34,Completed,PayPal,Overnight
ORD00000261,CUST000202,PROD000078,2025-10-21,2025-10-23,8.0,413.13,635.23,213.58,2883.39,Cancelled,Credit Card,Express
ORD00000262,CUST000278,PROD000063,2025-10-16,2025-10-20,10.0,555.58,0.0,444.46,6000.26,,Bank Transfer,Standard
ORD00000263,CUST000377,PROD000103,2025-07-06,2025-07-12,1.0,520.17,64.76,36.43,491.84,Completed,Bank Transfer,Express
ORD00000264,CUST000294,PROD000069,2025-06-19,2025-06-26,4.0,276.31,64.44,83.26,1124.06,Completed,Bank Transfer,Overnight
ORD00000265,CUST000883,PROD000164,2024-12-06,,1.0,544.58,0.0,43.57,588.15,Pending,Debit Card,Express
ORD00000266,CUST000654,PROD000012,2024-11-27,2024-12-01,9.0,490.1,510.31,312.05,4212.64,Completed,PayPal,Standard
ORD00000267,CUST000017,PROD000162,2025-05-30,,1.0,275.63,17.58,20.64,278.69,Pending,Credit Card,Standard
ORD00000268,CUST000978,PROD000061,2025-07-17,2025-07-24,1.0,132.15,9.12,9.84,132.87,Completed,PayPal,Express
ORD00000269,CUST000552,PROD000167,2025-01-17,2025-01-23,4.0,454.88,0.0,145.56,1965.08,Pending,Bank Transfer,Overnight
ORD00000270,CUST000723,PROD000132,2025-09-20,2025-09-26,2.0,263.32,100.46,34.09,460.27,Cancelled,PayPal,Standard
ORD00000271,CUST000059,PROD000014,2025-04-08,2025-04-14,5.0,290.65,0.0,116.26,1569.51,Completed,Debit Card,Overnight
ORD00000272,CUST000097,PROD000126,2025-07-08,,9.0,528.46,0.0,380.49,5136.63,Pending,Bank Transfer,Express
ORD00000273,CUST000702,PROD000110,2025-10-12,2025-10-14,3.0,54.24,0.0,13.02,175.74,Completed,Debit Card,Standard
ORD00000274,CUST000461,PROD000063,2025-05-15,2025-05-21,3.0,555.58,142.12,121.97,1646.59,Pending,Credit Card,Standard
ORD00000275,CUST000791,PROD000037,2025-03-11,2025-03-18,1.0,355.83,49.19,24.53,331.17,Completed,Credit Card,Express
ORD00000276,CUST000245,PROD000088,2025-01-13,2025-01-17,8.0,732.83,629.58,418.64,5651.7,Completed,Debit Card,Express
ORD00000277,CUST000759,PROD000010,2025-08-19,2025-08-25,7.0,120.2,0.0,67.31,908.71,Completed,PayPal,Standard
ORD00000278,CUST000538,PROD000124,2025-01-14,2025-01-21,6.0,566.29,0.0,271.82,3669.56,Shipped,Debit Card,Standard
ORD00000279,CUST000965,PROD000067,2025-05-31,2025-06-06,10.0,267.58,0.0,214.06,2889.86,Cancelled,Credit Card,Standard
ORD00000280,CUST000368,PROD000185,2025-02-11,2025-02-15,5.0,340.76,0.0,136.3,1840.1,Pending,Bank Transfer,Overnight
ORD00000281,CUST000968,PROD000182,2025-02-04,2025-02-11,9.0,636.3,1111.24,369.24,4984.7,Completed,Debit Card,Standard
ORD00000282,CUST000576,PROD000119,2025-07-01,2025-07-08,5.0,601.59,263.17,219.58,2964.36,Completed,Bank Transfer,Standard
ORD00000283,CUST000539,PROD000080,2025-01-10,2025-01-13,6.0,508.41,267.15,222.66,3005.97,Shipped,Credit Card,Standard
ORD00000284,CUST000256,PROD000194,2025-06-17,2025-06-22,6.0,247.28,0.0,118.69,1602.37,Pending,Bank Transfer,Standard
ORD00000285,CUST000837,PROD000167,2025-04-10,2025-04-11,8.0,454.88,377.76,260.9,3522.18,Shipped,Debit Card,Express
ORD00000286,CUST000762,PROD000018,2025-10-23,2025-10-28,2.0,212.26,60.09,29.15,393.58,Completed,Bank Transfer,Standard
ORD00000287,CUST000655,PROD000132,2025-07-12,2025-07-19,5.0,263.32,163.57,92.24,1245.27,Completed,Debit Card,Overnight
ORD00000288,CUST000015,PROD000011,2024-12-21,2024-12-22,4.0,668.57,149.16,202.01,2727.13,Pending,PayPal,Standard
ORD00000289,CUST000418,PROD000101,2025-02-11,2025-02-17,4.0,360.85,226.88,97.32,1313.84,Completed,Credit Card,Overnight
ORD00000290,CUST000572,PROD000137,2025-05-25,2025-05-30,1.0,691.61,0.0,55.33,746.94,Completed,Bank Transfer,Standard
ORD00000291,CUST000454,PROD000046,2025-03-05,2025-03-06,4.0,266.31,144.4,73.67,994.51,Cancelled,Bank Transfer,Standard
ORD00000292,CUST000684,PROD000078,2024-12-28,2025-01-01,5.0,413.13,204.46,148.9,2010.09,Completed,Bank Transfer,Overnight
ORD00000293,CUST000758,PROD000074,2025-05-14,2025-05-18,5.0,128.4,0.0,51.36,693.36,Completed,PayPal,Standard
ORD00000294,CUST000451,PROD000033,2025-01-23,2025-01-24,2.0,607.43,0.0,97.19,1312.05,Shipped,PayPal,Standard
ORD00000295,CUST000539,PROD000123,2025-05-12,2025-05-19,10.0,135.43,215.25,91.12,1230.17,Cancelled,Credit Card,Standard
ORD00000296,CUST000667,PROD000198,2025-07-30,2025-08-04,9.0,477.53,0.0,343.82,4641.59,Cancelled,Bank Transfer,Overnight
ORD00000297,CUST000729,PROD000123,2025-09-20,2025-09-27,9.0,135.43,0.0,97.51,1316.38,Cancelled,Bank Transfer,Express
ORD00000298,CUST000942,PROD000079,2025-07-07,2025-07-09,10.0,408.2,353.52,298.28,4026.76,Completed,Debit Card,Express
ORD00000299,CUST000329,PROD000177,2025-06-13,2025-06-19,2.0,161.78,0.0,25.88,349.44,Pending,PayPal,Standard
ORD00000300,CUST000472,PROD000126,2025-05-25,2025-05-30,9.0,528.46,496.28,340.79,4600.65,Completed,Bank Transfer,Express
ORD00000301,CUST000827,PROD000036,2025-07-27,2025-08-01,3.0,456.28,0.0,109.51,1478.35,Pending,Debit Card,Overnight
ORD00000302,CUST000225,PROD000085,2025-07-11,2025-07-18,5.0,188.85,0.0,75.54,1019.79,Pending,Bank Transfer,Overnight
ORD00000303,CUST000086,PROD000181,2025-09-07,2025-09-12,8.0,64.97,0.0,41.58,561.34,Completed,Bank Transfer,Standard
ORD00000304,CUST000998,PROD000107,2025-08-28,2025-08-29,7.0,114.18,106.45,55.42,748.23,Cancelled,Credit Card,Standard
ORD00000305,CUST000596,PROD000109,2025-11-04,,7.0,583.02,306.25,301.99,4076.88,Shipped,Bank Transfer,Express
ORD00000306,CUST000821,PROD000100,2025-05-24,2025-05-26,7.0,467.18,0.0,261.62,3531.88,Completed,Credit Card,Express
ORD00000307,CUST000525,PROD000164,2025-06-02,2025-06-07,10.0,544.58,0.0,435.66,5881.46,Completed,Credit Card,Overnight
ORD00000308,CUST000085,PROD000050,2025-05-24,2025-05-28,7.0,553.67,0.0,310.06,4185.75,Pending,PayPal,Express
ORD00000309,CUST000619,PROD000010,2024-11-28,2024-11-30,3.0,120.2,0.0,28.85,389.45,Shipped,Credit Card,Standard
ORD00000310,CUST000534,PROD000010,2025-11-18,2025-11-23,10.0,120.2,0.0,96.16,1298.16,Pending,PayPal,Express
ORD00000311,CUST000365,PROD000176,2025-08-23,2025-08-28,10.0,626.31,1039.37,417.9,5641.63,Pending,PayPal,Standard
ORD00000312,CUST000322,PROD000088,2025-02-06,2025-02-11,9.0,732.83,0.0,527.64,7123.11,Pending,PayPal,Express
ORD00000313,CUST000769,PROD000145,2025-05-09,,3.0,398.63,0.0,95.67,1291.56,Cancelled,Debit Card,Express
ORD00000314,CUST000975,PROD000107,2025-03-01,2025-03-04,10.0,114.18,0.0,91.34,1233.14,Completed,PayPal,Standard
ORD00000315,CUST000204,PROD000135,2025-09-22,2025-09-25,5.0,426.65,0.0,170.66,2303.91,Completed,PayPal,Express
ORD00000316,CUST000110,PROD000198,2025-01-15,2025-01-22,2.0,477.53,0.0,76.4,1031.46,Completed,Credit Card,Standard
ORD00000317,CUST000579,PROD000009,2025-02-12,,9.0,239.55,0.0,172.48,2328.43,Completed,Debit Card,Standard
ORD00000318,CUST000140,PROD000051,2025-03-16,2025-03-23,1.0,368.88,0.0,29.51,398.39,Shipped,Bank Transfer,Overnight
ORD00000319,CUST000429,PROD000148,2025-04-08,2025-04-13,3.0,610.28,0.0,146.47,1977.31,Completed,Credit Card,Express
ORD00000320,CUST000211,PROD000183,2025-04-14,2025-04-18,5.0,135.63,47.82,50.43,680.76,Cancelled,Credit Card,Express
ORD00000321,CUST000196,PROD000133,2025-10-12,2025-10-18,4.0,270.43,0.0,86.54,1168.26,Shipped,PayPal,Express
ORD00000322,CUST000204,PROD000170,2025-04-03,,9.0,461.66,0.0,332.4,4487.34,Cancelled,PayPal,Standard
ORD00000323,CUST000668,PROD000147,2025-04-14,2025-04-15,9.0,463.06,0.0,333.4,4500.94,Cancelled,Credit Card,Overnight
ORD00000324,CUST000537,PROD000129,2025-01-04,2025-01-05,4.0,260.31,110.82,74.43,1004.85,Cancelled,Debit Card,Express
ORD00000325,CUST000575,PROD000002,2025-03-26,2025-03-28,8.0,653.35,0.0,418.14,5644.94,Completed,Debit Card,Standard
ORD00000326,CUST000223,PROD000037,2024-12-31,2025-01-01,9.0,355.83,0.0,256.2,3458.67,Completed,Bank Transfer,Standard
ORD00000327,CUST000264,PROD000063,2025-03-15,2025-03-20,10.0,555.58,426.23,410.37,5539.94,Completed,Bank Transfer,Overnight
ORD00000328,CUST000547,PROD000157,2025-01-27,2025-01-29,6.0,327.46,0.0,157.18,2121.94,Completed,PayPal,Standard
ORD00000329,CUST000213,PROD000169,2025-06-25,2025-07-01,8.0,245.67,0.0,157.23,2122.59,Shipped,PayPal,Overnight
ORD00000330,CUST000889,PROD000101,2025-03-20,2025-03-23,2.0,360.85,140.33,46.51,627.88,Completed,Bank Transfer,Express
ORD00000331,CUST000222,PROD000038,2025-06-08,2025-06-10,7.0,452.11,378.86,222.87,3008.78,Completed,PayPal,Overnight
ORD00000332,CUST000334,PROD000137,2025-05-02,2025-05-08,3.0,691.61,0.0,165.99,2240.82,Pending,Bank Transfer,Overnight
ORD00000333,CUST000398,PROD000078,2025-07-24,2025-07-25,5.0,413.13,169.93,151.66,2047.38,Pending,Credit Card,Overnight
ORD00000334,CUST000357,PROD000027,2025-06-09,2025-06-12,6.0,331.03,0.0,158.89,2145.07,Pending,Bank Transfer,Express
ORD00000335,CUST000677,PROD000061,2025-10-25,2025-10-28,8.0,132.15,0.0,84.58,1141.78,Completed,PayPal,Express
ORD00000336,CUST000318,PROD000179,2025-04-26,2025-04-28,10.0,431.82,0.0,345.46,4663.66,Cancelled,Credit Card,Overnight
ORD00000337,CUST000601,PROD000067,2025-01-13,,3.0,267.58,0.0,64.22,866.96,Cancelled,Credit Card,Express
ORD00000338,CUST000486,PROD000145,2025-10-06,2025-10-13,6.0,398.63,0.0,191.34,2583.12,Shipped,Credit Card,Overnight
ORD00000339,CUST000287,PROD000157,2025-10-27,2025-11-01,4.0,327.46,0.0,104.79,1414.63,Completed,Bank Transfer,Overnight
ORD00000340,CUST000016,PROD000113,2025-07-27,2025-07-30,3.0,53.91,0.0,12.94,174.67,Completed,Debit Card,Standard
ORD00000341,CUST000007,PROD000178,2025-11-03,2025-11-10,1.0,646.74,0.0,51.74,698.48,Shipped,Bank Transfer,Express
ORD00000342,CUST000458,PROD000052,2025-10-31,2025-11-02,5.0,153.15,0.0,61.26,827.01,Cancelled,Debit Card,Standard
ORD00000343,CUST000419,PROD000148,2025-07-05,2025-07-11,2.0,610.28,0.0,97.64,1318.2,Pending,Debit Card,Overnight
ORD00000344,CUST000116,PROD000107,2025-07-06,2025-07-13,2.0,114.18,28.7,15.97,215.63,Cancelled,Bank Transfer,Standard
ORD00000345,CUST000055,PROD000021,2025-11-14,2025-11-20,9.0,346.87,0.0,249.75,3371.58,Cancelled,Bank Transfer,Standard
ORD00000346,CUST000777,PROD000130,2025-01-15,2025-01-22,5.0,246.15,0.0,98.46,1329.21,Cancelled,Credit Card,Express
ORD00000347,CUST000826,PROD000167,2025-07-04,2025-07-08,4.0,454.88,355.51,117.12,1581.13,Pending,PayPal,Express
ORD00000348,CUST000858,PROD000139,2025-10-05,2025-10-07,7.0,445.75,0.0,249.62,3369.87,Cancelled,Debit Card,Express
ORD00000349,CUST000313,PROD000147,2025-11-13,2025-11-17,7.0,463.06,0.0,259.31,3500.73,Cancelled,Credit Card,Express
ORD00000350,CUST000673,PROD000099,2025-07-30,2025-08-04,1.0,173.59,0.0,13.89,187.48,Completed,Bank Transfer,Overnight
ORD00000351,CUST000792,PROD000079,2025-09-27,2025-10-03,5.0,408.2,0.0,163.28,2204.28,Completed,Credit Card,Overnight
ORD00000352,CUST000252,PROD000036,2025-08-27,,8.0,456.28,0.0,292.02,3942.26,Pending,Bank Transfer,Overnight
ORD00000353,CUST000433,PROD000187,2025-02-04,2025-02-11,4.0,466.16,231.24,130.67,1764.07,Cancelled,PayPal,Standard
ORD00000354,CUST000761,PROD000140,2025-11-03,2025-11-06,10.0,528.11,0.0,422.49,5703.59,Completed,Debit Card,Overnight
ORD00000355,CUST000175,PROD000087,2025-03-16,2025-03-21,8.0,222.06,0.0,142.12,1918.6,Completed,Bank Transfer,Overnight
ORD00000356,CUST000809,PROD000059,2025-03-19,2025-03-24,9.0,37.78,0.0,27.2,367.22,Completed,Credit Card,Express
ORD00000357,CUST000540,PROD000140,2024-11-28,2024-11-29,7.0,528.11,192.39,280.35,3784.73,Completed,Debit Card,Standard
ORD00000358,CUST000944,PROD000171,2025-04-11,2025-04-18,2.0,27.93,6.35,3.96,53.47,Shipped,Bank Transfer,Standard
ORD00000359,CUST000742,PROD000017,2025-02-14,2025-02-18,7.0,359.99,170.44,187.96,2537.45,Cancelled,PayPal,Overnight
ORD00000360,CUST000182,PROD000058,2025-06-09,2025-06-14,6.0,150.04,0.0,72.02,972.26,Completed,Debit Card,Overnight
ORD00000361,CUST000108,PROD000087,2025-05-15,2025-05-20,10.0,222.06,265.21,156.43,2111.82,Cancelled,Debit Card,Standard
ORD00000362,CUST000053,PROD000122,2025-02-26,2025-03-04,8.0,90.96,81.82,51.67,697.53,Completed,Credit Card,Express
ORD00000363,CUST000463,PROD000069,2024-11-27,2024-11-29,4.0,276.31,0.0,88.42,1193.66,Completed,Credit Card,Standard
ORD00000364,CUST000744,PROD000054,2025-01-06,2025-01-10,10.0,370.37,379.88,265.91,3589.73,Completed,PayPal,Overnight
ORD00000365,CUST000632,PROD000078,2025-11-14,2025-11-16,5.0,413.13,385.71,134.4,1814.34,Cancelled,PayPal,Express
ORD00000366,CUST000333,PROD000143,2025-01-06,2025-01-13,7.0,224.51,0.0,125.73,1697.3,Cancelled,Debit Card,Standard
ORD00000367,CUST000543,PROD000028,2025-01-22,2025-01-24,2.0,557.36,0.0,89.18,1203.9,Completed,Credit Card,Standard
ORD00000368,CUST000988,PROD000185,2025-02-27,2025-03-04,7.0,340.76,0.0,190.83,2576.15,Shipped,PayPal,Overnight
ORD00000369,CUST000673,PROD000055,2025-01-10,2025-01-16,8.0,393.06,158.48,238.88,3224.88,Completed,Credit Card,Overnight
ORD00000370,CUST000162,PROD000117,2025-09-07,,3.0,54.57,0.0,13.1,176.81,Completed,Credit Card,Standard
ORD00000371,CUST000266,PROD000121,2025-03-05,2025-03-12,8.0,200.14,0.0,128.09,1729.21,Completed,Credit Card,Standard
ORD00000372,CUST000878,PROD000198,2025-02-08,2025-02-12,7.0,477.53,0.0,267.42,3610.13,Completed,PayPal,Overnight
ORD00000373,CUST000056,PROD000165,2025-06-12,2025-06-17,2.0,544.3,0.0,87.09,1175.69,Completed,PayPal,Overnight
ORD00000374,CUST000108,PROD000041,2025-09-09,2025-09-16,7.0,667.78,0.0,373.96,5048.42,Completed,Credit Card,Overnight
ORD00000375,CUST000815,PROD000181,2025-04-13,2025-04-19,6.0,64.97,70.14,25.57,345.25,Cancelled,PayPal,Overnight
ORD00000376,CUST000838,PROD000179,2025-04-18,2025-04-20,10.0,431.82,0.0,345.46,4663.66,Completed,Bank Transfer,Express
ORD00000377,CUST000377,PROD000185,2025-08-22,2025-08-28,1.0,340.76,35.49,24.42,329.69,Shipped,PayPal,Express
ORD00000378,CUST000969,PROD000010,2025-10-04,,5.0,120.2,0.0,48.08,649.08,Completed,Credit Card,Overnight
ORD00000379,CUST000115,PROD000046,2025-07-04,2025-07-10,8.0,266.31,0.0,170.44,2300.92,Cancelled,PayPal,Express
ORD00000380,CUST000615,PROD000130,2025-01-05,2025-01-06,10.0,246.15,0.0,196.92,2658.42,Pending,Bank Transfer,Express
ORD00000381,CUST000165,PROD000030,2025-08-25,,9.0,186.15,0.0,134.03,1809.38,Completed,Debit Card,Overnight
ORD00000382,CUST000602,PROD000038,2025-08-23,2025-08-30,3.0,452.11,237.51,89.51,1208.33,Pending,Credit Card,Express
ORD00000383,CUST000282,PROD000050,2025-10-03,2025-10-10,9.0,553.67,886.41,327.73,4424.35,Cancelled,Credit Card,Express
ORD00000384,CUST000532,PROD000176,2024-12-12,2024-12-19,6.0,626.31,0.0,300.63,4058.49,Shipped,PayPal,Overnight
ORD00000385,CUST000185,PROD000069,2025-11-14,2025-11-20,7.0,276.31,0.0,154.73,2088.9,Completed,Credit Card,Standard
ORD00000386,CUST000956,PROD000186,2025-03-10,2025-03-12,5.0,241.57,140.73,85.37,1152.49,Completed,Bank Transfer,Standard
ORD00000387,CUST000651,PROD000179,2024-12-31,2025-01-06,1.0,431.82,0.0,34.55,466.37,Completed,PayPal,Express
ORD00000388,CUST000706,PROD000021,2025-02-04,2025-02-11,2.0,346.87,0.0,55.5,749.24,Completed,Credit Card,Standard
ORD00000389,CUST000297,PROD000006,2025-10-08,2025-10-10,6.0,583.68,0.0,280.17,3782.25,Completed,Credit Card,Standard
ORD00000390,CUST000218,PROD000187,2024-12-30,2025-01-02,8.0,466.16,591.62,251.01,3388.67,Cancelled,Debit Card,Overnight
ORD00000391,CUST000001,PROD000035,2025-09-15,2025-09-18,1.0,409.18,0.0,32.73,441.91,Completed,Debit Card,Overnight
ORD00000392,CUST000321,PROD000042,2025-06-13,2025-06-17,4.0,211.99,,67.84,915.8,Completed,Debit Card,Express
ORD00000393,CUST000495,PROD000035,2025-07-12,2025-07-18,8.0,409.18,404.21,229.54,3098.77,Completed,Bank Transfer,Overnight
ORD00000394,CUST000992,PROD000086,2024-12-05,2024-12-12,3.0,132.84,69.82,26.3,355.0,Shipped,Debit Card,Overnight
ORD00000395,CUST000918,PROD000156,2025-04-13,2025-04-16,5.0,471.51,365.3,159.38,2151.63,Cancelled,PayPal,Standard
